Timestamp,F3,T7,T8,F4,goodbye_event,hello_event,yes_event
3.954368829727173,-19,19,13,2,False,False,False
3.9625654220581055,-44,-37,4,-12,False,False,False
3.970571756362915,-35,-37,9,0,False,False,False
3.9786276817321777,-10,-15,21,9,False,False,False
3.986602783203125,-1,-16,19,10,False,False,False
3.9945828914642334,7,4,24,29,False,False,False
4.001549959182739,16,11,22,38,False,False,False
4.009464740753174,6,-2,0,9,False,False,False
4.017744541168213,11,13,-6,-17,False,False,False
4.025579452514648,28,30,-11,-18,False,False,False
4.033501625061035,12,-3,-29,-8,False,False,False
4.041577577590942,1,2,-30,-1,False,False,False
4.049636125564575,33,52,-18,-9,False,False,False
4.057359457015991,37,23,-7,-13,False,False,False
4.065326452255249,1,-23,6,-2,False,False,False
4.072664499282837,-9,2,9,-8,False,False,False
4.080360412597656,-4,27,2,-25,False,False,False
4.08858060836792,-4,17,9,-16,False,False,False
4.096574783325195,-8,9,16,-1,False,False,False
4.104627370834351,-31,-9,14,-9,False,False,False
4.112396001815796,-47,-26,14,-15,False,False,False
4.12057375907898,-22,-7,0,2,False,False,False
4.128535270690918,2,8,-11,27,False,False,False
4.135537147521973,-10,-7,7,31,False,False,False
4.1435630321502686,-10,17,16,17,False,False,False
4.151576042175293,16,48,-13,2,False,False,False
4.159539461135864,11,-13,-20,10,False,False,False
4.167646408081055,-8,-46,9,27,False,False,False
4.17547345161438,5,0,22,17,False,False,False
4.1834681034088135,25,-5,6,4,False,False,False
4.191397428512573,20,-44,-5,17,False,False,False
4.199605941772461,8,-26,-6,3,False,False,False
4.206406116485596,-2,-22,-14,-32,False,False,False
4.214518308639526,-12,-61,-29,-35,False,False,False
4.22254204750061,-4,-39,-24,-25,False,False,False
4.23065996170044,3,-10,-5,-33,False,False,False
4.238586664199829,-7,-47,-2,-35,False,False,False
4.246576309204102,-2,-30,-6,-28,False,False,False
4.25437331199646,9,48,4,-22,False,False,False
4.262642860412598,-7,86,15,0,False,False,False
4.269723653793335,-16,106,12,28,False,False,False
4.277552843093872,0,111,16,33,False,False,False
4.285473823547363,13,45,22,35,False,False,False
4.293522119522095,22,-34,17,50,False,False,False
4.301248073577881,18,-9,6,40,False,False,False
4.309452295303345,1,51,-3,8,False,False,False
4.317376613616943,-4,12,-13,0,False,False,False
4.3252246379852295,1,-48,-16,0,False,False,False
4.333280801773071,-9,-36,-20,-17,False,False,False
4.340557336807251,-30,12,-33,-36,False,False,False
4.3485636711120605,-19,19,-35,-38,False,False,False
4.356445550918579,6,-42,-2,-16,False,False,False
4.364352226257324,8,-74,30,12,False,False,False
4.3725974559783936,-1,-39,26,13,False,False,False
4.380361795425415,2,-25,14,0,False,False,False
4.388451099395752,21,-8,22,5,False,False,False
4.396317481994629,28,16,23,8,False,False,False
4.403367519378662,12,-1,15,11,False,False,False
4.4114086627960205,-1,-24,22,17,False,False,False
4.419460535049439,0,10,23,6,False,False,False
4.427339553833008,10,53,3,-7,False,False,False
4.435482501983643,4,21,-20,-2,False,False,False
4.44330620765686,-16,-9,-30,0,False,False,False
